VO,http://purl.obolibrary.org/obo/VO_
VO,http://purl.obolibrary.org/obo/VO_
UPHENO,http://purl.obolibrary.org/obo/UPHENO_
UPHENO,http://purl.obolibrary.org/obo/UPHENO_
TRANS,http://purl.obolibrary.org/obo/TRANS_
TRANS,http://purl.obolibrary.org/obo/TRANS_
TTO,http://purl.obolibrary.org/obo/TTO_
TTO,http://purl.obolibrary.org/obo/TTO_
TXPO,http://purl.obolibrary.org/obo/TXPO_
TXPO,http://purl.obolibrary.org/obo/TXPO_
UO,http://purl.obolibrary.org/obo/UO_
UO,http://purl.obolibrary.org/obo/UO_
ZFS,http://purl.obolibrary.org/obo/ZFS_
ZFS,http://purl.obolibrary.org/obo/ZFS_
FLOPO,http://purl.obolibrary.org/obo/FLOPO_
FLOPO,http://purl.obolibrary.org/obo/FLOPO_
ZP,http://purl.obolibrary.org/obo/ZP_
ZP,http://purl.obolibrary.org/obo/ZP_
FOBI,http://purl.obolibrary.org/obo/FOBI_
FOBI,http://purl.obolibrary.org/obo/FOBI_
ECO,http://purl.obolibrary.org/obo/ECO_
ECO,http://purl.obolibrary.org/obo/ECO_
FOODON,http://purl.obolibrary.org/obo/FOODON_
FOODON,http://purl.obolibrary.org/obo/FOODON_
NOMEN,http://purl.obolibrary.org/obo/NOMEN_
NOMEN,http://purl.obolibrary.org/obo/NOMEN_
FOVT,http://purl.obolibrary.org/obo/FOVT_
FOVT,http://purl.obolibrary.org/obo/FOVT_
XPO,http://purl.obolibrary.org/obo/XPO_
XPO,http://purl.obolibrary.org/obo/XPO_
ZECO,http://purl.obolibrary.org/obo/ZECO_
ZECO,http://purl.obolibrary.org/obo/ZECO_
FBdv,http://purl.obolibrary.org/obo/FBdv_
FBdv,http://purl.obolibrary.org/obo/FBdv_
ZFA,http://purl.obolibrary.org/obo/ZFA_
ZFA,http://purl.obolibrary.org/obo/ZFA_
FIDEO,http://purl.obolibrary.org/obo/FIDEO_
FIDEO,http://purl.obolibrary.org/obo/FIDEO_
WBPhenotype,http://purl.obolibrary.org/obo/WBPhenotype_
WBPhenotype,http://purl.obolibrary.org/obo/WBPhenotype_
XAO,http://purl.obolibrary.org/obo/XAO_
XAO,http://purl.obolibrary.org/obo/XAO_
XCO,http://purl.obolibrary.org/obo/XCO_
XCO,http://purl.obolibrary.org/obo/XCO_
XLMOD,http://purl.obolibrary.org/obo/XLMOD_
XLMOD,http://purl.obolibrary.org/obo/XLMOD_
MAMO,http://purl.obolibrary.org/obo/MAMO_
MAMO,http://purl.obolibrary.org/obo/MAMO_
HANCESTRO,http://purl.obolibrary.org/obo/HANCESTRO_
HANCESTRO,http://purl.obolibrary.org/obo/HANCESTRO_
REX,http://purl.obolibrary.org/obo/REX_
REX,http://purl.obolibrary.org/obo/REX_
HAO,http://purl.obolibrary.org/obo/HAO_
HAO,http://purl.obolibrary.org/obo/HAO_
SIBO,http://purl.obolibrary.org/obo/SIBO_
SIBO,http://purl.obolibrary.org/obo/SIBO_
HOM,http://purl.obolibrary.org/obo/HOM_
HOM,http://purl.obolibrary.org/obo/HOM_
VariO,http://purl.obolibrary.org/obo/VariO_
VariO,http://purl.obolibrary.org/obo/VariO_
HsapDv,http://purl.obolibrary.org/obo/HsapDv_
HsapDv,http://purl.obolibrary.org/obo/HsapDv_
KISAO,http://purl.obolibrary.org/obo/KISAO_
KISAO,http://purl.obolibrary.org/obo/KISAO_
SBO,http://purl.obolibrary.org/obo/SBO_
SBO,http://purl.obolibrary.org/obo/SBO_
GEO,http://purl.obolibrary.org/obo/GEO_
GEO,http://purl.obolibrary.org/obo/GEO_
SCDO,http://purl.obolibrary.org/obo/SCDO_
SCDO,http://purl.obolibrary.org/obo/SCDO_
GNO,http://purl.obolibrary.org/obo/GNO_
GNO,http://purl.obolibrary.org/obo/GNO_
FIX,http://purl.obolibrary.org/obo/FIX_
FIX,http://purl.obolibrary.org/obo/FIX_
GO,http://purl.obolibrary.org/obo/GO_
GO,http://purl.obolibrary.org/obo/GO_
UBERON,http://purl.obolibrary.org/obo/UBERON_
UBERON,http://purl.obolibrary.org/obo/UBERON_
FYPO,http://purl.obolibrary.org/obo/FYPO_
FYPO,http://purl.obolibrary.org/obo/FYPO_
GSSO,http://purl.obolibrary.org/obo/GSSO_
GSSO,http://purl.obolibrary.org/obo/GSSO_
GECKO,http://purl.obolibrary.org/obo/GECKO_
GECKO,http://purl.obolibrary.org/obo/GECKO_
HP,http://purl.obolibrary.org/obo/HP_
HP,http://purl.obolibrary.org/obo/HP_
GENEPIO,http://purl.obolibrary.org/obo/GENEPIO_
GENEPIO,http://purl.obolibrary.org/obo/GENEPIO_
GENO,http://purl.obolibrary.org/obo/GENO_
GENO,http://purl.obolibrary.org/obo/GENO_
EHDAA2,http://purl.obolibrary.org/obo/EHDAA2_
EHDAA2,http://purl.obolibrary.org/obo/EHDAA2_
RNAO,http://purl.obolibrary.org/obo/RNAO_
RNAO,http://purl.obolibrary.org/obo/RNAO_
LABO,http://purl.obolibrary.org/obo/LABO_
LABO,http://purl.obolibrary.org/obo/LABO_
TADS,http://purl.obolibrary.org/obo/TADS_
TADS,http://purl.obolibrary.org/obo/TADS_
LEPAO,http://purl.obolibrary.org/obo/LEPAO_
LEPAO,http://purl.obolibrary.org/obo/LEPAO_
TGMA,http://purl.obolibrary.org/obo/TGMA_
TGMA,http://purl.obolibrary.org/obo/TGMA_
MA,http://purl.obolibrary.org/obo/MA_
MA,http://purl.obolibrary.org/obo/MA_
UPA,http://purl.obolibrary.org/obo/UPA_
UPA,http://purl.obolibrary.org/obo/UPA_
MAXO,http://purl.obolibrary.org/obo/MAXO_
MAXO,http://purl.obolibrary.org/obo/MAXO_
FMA,http://purl.obolibrary.org/obo/FMA_
FMA,http://purl.obolibrary.org/obo/FMA_
ICEO,http://purl.obolibrary.org/obo/ICEO_
ICEO,http://purl.obolibrary.org/obo/ICEO_
GAZ,http://purl.obolibrary.org/obo/GAZ_
GAZ,http://purl.obolibrary.org/obo/GAZ_
ICO,http://purl.obolibrary.org/obo/ICO_
ICO,http://purl.obolibrary.org/obo/ICO_
IDOMAL,http://purl.obolibrary.org/obo/IDOMAL_
IDOMAL,http://purl.obolibrary.org/obo/IDOMAL_
IDO,http://purl.obolibrary.org/obo/IDO_
IDO,http://purl.obolibrary.org/obo/IDO_
MIRO,http://purl.obolibrary.org/obo/MIRO_
MIRO,http://purl.obolibrary.org/obo/MIRO_
INO,http://purl.obolibrary.org/obo/INO_
INO,http://purl.obolibrary.org/obo/INO_
AEO,http://purl.obolibrary.org/obo/AEO_
AEO,http://purl.obolibrary.org/obo/AEO_
HSO,http://purl.obolibrary.org/obo/HSO_
HSO,http://purl.obolibrary.org/obo/HSO_
CEPH,http://purl.obolibrary.org/obo/CEPH_
CEPH,http://purl.obolibrary.org/obo/CEPH_
HTN,http://purl.obolibrary.org/obo/HTN_
HTN,http://purl.obolibrary.org/obo/HTN_
IAO,http://purl.obolibrary.org/obo/IAO_
IAO,http://purl.obolibrary.org/obo/IAO_
ADW,http://purl.obolibrary.org/obo/ADW_
ADW,http://purl.obolibrary.org/obo/ADW_
AERO,http://purl.obolibrary.org/obo/AERO_
AERO,http://purl.obolibrary.org/obo/AERO_
MFMO,http://purl.obolibrary.org/obo/MFMO_
MFMO,http://purl.obolibrary.org/obo/MFMO_
CMF,http://purl.obolibrary.org/obo/CMF_
CMF,http://purl.obolibrary.org/obo/CMF_
MICRO,http://purl.obolibrary.org/obo/MICRO_
MICRO,http://purl.obolibrary.org/obo/MICRO_
DC_CL,http://purl.obolibrary.org/obo/DC_CL_
DC_CL,http://purl.obolibrary.org/obo/DC_CL_
MMO,http://purl.obolibrary.org/obo/MMO_
MMO,http://purl.obolibrary.org/obo/MMO_
DINTO,http://purl.obolibrary.org/obo/DINTO_
DINTO,http://purl.obolibrary.org/obo/DINTO_
MmusDv,http://purl.obolibrary.org/obo/MmusDv_
MmusDv,http://purl.obolibrary.org/obo/MmusDv_
EHDA,http://purl.obolibrary.org/obo/EHDA_
EHDA,http://purl.obolibrary.org/obo/EHDA_
MOD,http://purl.obolibrary.org/obo/MOD_
MOD,http://purl.obolibrary.org/obo/MOD_
ATO,http://purl.obolibrary.org/obo/ATO_
ATO,http://purl.obolibrary.org/obo/ATO_
MFOEM,http://purl.obolibrary.org/obo/MFOEM_
MFOEM,http://purl.obolibrary.org/obo/MFOEM_
BCGO,http://purl.obolibrary.org/obo/BCGO_
BCGO,http://purl.obolibrary.org/obo/BCGO_
MFOMD,http://purl.obolibrary.org/obo/MFOMD_
MFOMD,http://purl.obolibrary.org/obo/MFOMD_
BILA,http://purl.obolibrary.org/obo/BILA_
BILA,http://purl.obolibrary.org/obo/BILA_
MI,http://purl.obolibrary.org/obo/MI_
MI,http://purl.obolibrary.org/obo/MI_
BOOTSTREP,http://purl.obolibrary.org/obo/BOOTSTREP_
BOOTSTREP,http://purl.obolibrary.org/obo/BOOTSTREP_
MIAPA,http://purl.obolibrary.org/obo/MIAPA_
MIAPA,http://purl.obolibrary.org/obo/MIAPA_
AAO,http://purl.obolibrary.org/obo/AAO_
AAO,http://purl.obolibrary.org/obo/AAO_
MCO,http://purl.obolibrary.org/obo/MCO_
MCO,http://purl.obolibrary.org/obo/MCO_
MF,http://purl.obolibrary.org/obo/MF_
MF,http://purl.obolibrary.org/obo/MF_
EHDAA,http://purl.obolibrary.org/obo/EHDAA_
EHDAA,http://purl.obolibrary.org/obo/EHDAA_
EMAP,http://purl.obolibrary.org/obo/EMAP_
EMAP,http://purl.obolibrary.org/obo/EMAP_
MOP,http://purl.obolibrary.org/obo/MOP_
MOP,http://purl.obolibrary.org/obo/MOP_
EO,http://purl.obolibrary.org/obo/EO_
EO,http://purl.obolibrary.org/obo/EO_
MP,http://purl.obolibrary.org/obo/MP_
MP,http://purl.obolibrary.org/obo/MP_
FLU,http://purl.obolibrary.org/obo/FLU_
FLU,http://purl.obolibrary.org/obo/FLU_
NBO,http://purl.obolibrary.org/obo/NBO_
NBO,http://purl.obolibrary.org/obo/NBO_
GRO,http://purl.obolibrary.org/obo/GRO_
GRO,http://purl.obolibrary.org/obo/GRO_
NCBITaxon,http://purl.obolibrary.org/obo/NCBITaxon_
NCBITaxon,http://purl.obolibrary.org/obo/NCBITaxon_
HABRONATTUS,http://purl.obolibrary.org/obo/HABRONATTUS_
HABRONATTUS,http://purl.obolibrary.org/obo/HABRONATTUS_
NCIT,http://purl.obolibrary.org/obo/NCIT_
NCIT,http://purl.obolibrary.org/obo/NCIT_
NCRO,http://purl.obolibrary.org/obo/NCRO_
NCRO,http://purl.obolibrary.org/obo/NCRO_
EPO,http://purl.obolibrary.org/obo/EPO_
EPO,http://purl.obolibrary.org/obo/EPO_
MPATH,http://purl.obolibrary.org/obo/MPATH_
MPATH,http://purl.obolibrary.org/obo/MPATH_
ERO,http://purl.obolibrary.org/obo/ERO_
ERO,http://purl.obolibrary.org/obo/ERO_
MPIO,http://purl.obolibrary.org/obo/MPIO_
MPIO,http://purl.obolibrary.org/obo/MPIO_
EV,http://purl.obolibrary.org/obo/EV_
EV,http://purl.obolibrary.org/obo/EV_
MRO,http://purl.obolibrary.org/obo/MRO_
MRO,http://purl.obolibrary.org/obo/MRO_
FBSP,http://purl.obolibrary.org/obo/FBSP_
FBSP,http://purl.obolibrary.org/obo/FBSP_
MS,http://purl.obolibrary.org/obo/MS_
MS,http://purl.obolibrary.org/obo/MS_
MONDO,http://purl.obolibrary.org/obo/MONDO_
MONDO,http://purl.obolibrary.org/obo/MONDO_
IEV,http://purl.obolibrary.org/obo/IEV_
IEV,http://purl.obolibrary.org/obo/IEV_
IMR,http://purl.obolibrary.org/obo/IMR_
IMR,http://purl.obolibrary.org/obo/IMR_
OAE,http://purl.obolibrary.org/obo/OAE_
OAE,http://purl.obolibrary.org/obo/OAE_
IPR,http://purl.obolibrary.org/obo/IPR_
IPR,http://purl.obolibrary.org/obo/IPR_
OARCS,http://purl.obolibrary.org/obo/OARCS_
OARCS,http://purl.obolibrary.org/obo/OARCS_
LIPRO,http://purl.obolibrary.org/obo/LIPRO_
LIPRO,http://purl.obolibrary.org/obo/LIPRO_
OBA,http://purl.obolibrary.org/obo/OBA_
OBA,http://purl.obolibrary.org/obo/OBA_
MIRNAO,http://purl.obolibrary.org/obo/MIRNAO_
MIRNAO,http://purl.obolibrary.org/obo/MIRNAO_
OGMS,http://purl.obolibrary.org/obo/OGMS_
OGMS,http://purl.obolibrary.org/obo/OGMS_
MO,http://purl.obolibrary.org/obo/MO_
MO,http://purl.obolibrary.org/obo/MO_
OGSF,http://purl.obolibrary.org/obo/OGSF_
OGSF,http://purl.obolibrary.org/obo/OGSF_
OHD,http://purl.obolibrary.org/obo/OHD_
OHD,http://purl.obolibrary.org/obo/OHD_
LOGGERHEAD,http://purl.obolibrary.org/obo/LOGGERHEAD_
LOGGERHEAD,http://purl.obolibrary.org/obo/LOGGERHEAD_
OBCS,http://purl.obolibrary.org/obo/OBCS_
OBCS,http://purl.obolibrary.org/obo/OBCS_
MAO,http://purl.obolibrary.org/obo/MAO_
MAO,http://purl.obolibrary.org/obo/MAO_
OBI,http://purl.obolibrary.org/obo/OBI_
OBI,http://purl.obolibrary.org/obo/OBI_
MAT,http://purl.obolibrary.org/obo/MAT_
MAT,http://purl.obolibrary.org/obo/MAT_
OBIB,http://purl.obolibrary.org/obo/OBIB_
OBIB,http://purl.obolibrary.org/obo/OBIB_
MFO,http://purl.obolibrary.org/obo/MFO_
MFO,http://purl.obolibrary.org/obo/MFO_
OGG,http://purl.obolibrary.org/obo/OGG_
OGG,http://purl.obolibrary.org/obo/OGG_
NIF_DYSFUNCTION,http://purl.obolibrary.org/obo/NIF_DYSFUNCTION_
NIF_DYSFUNCTION,http://purl.obolibrary.org/obo/NIF_DYSFUNCTION_
OHMI,http://purl.obolibrary.org/obo/OHMI_
OHMI,http://purl.obolibrary.org/obo/OHMI_
NIF_GROSSANATOMY,http://purl.obolibrary.org/obo/NIF_GROSSANATOMY_
NIF_GROSSANATOMY,http://purl.obolibrary.org/obo/NIF_GROSSANATOMY_
OHPI,http://purl.obolibrary.org/obo/OHPI_
OHPI,http://purl.obolibrary.org/obo/OHPI_
NMR,http://purl.obolibrary.org/obo/NMR_
NMR,http://purl.obolibrary.org/obo/NMR_
OlatDv,http://purl.obolibrary.org/obo/OlatDv_
OlatDv,http://purl.obolibrary.org/obo/OlatDv_
OBO_REL,http://purl.obolibrary.org/obo/OBO_REL_
OBO_REL,http://purl.obolibrary.org/obo/OBO_REL_
OMIT,http://purl.obolibrary.org/obo/OMIT_
OMIT,http://purl.obolibrary.org/obo/OMIT_
NIF_CELL,http://purl.obolibrary.org/obo/NIF_CELL_
NIF_CELL,http://purl.obolibrary.org/obo/NIF_CELL_
PGDSO,http://purl.obolibrary.org/obo/PGDSO_
PGDSO,http://purl.obolibrary.org/obo/PGDSO_
ONS,http://purl.obolibrary.org/obo/ONS_
ONS,http://purl.obolibrary.org/obo/ONS_
ONTOAVIDA,http://purl.obolibrary.org/obo/ONTOAVIDA_
ONTOAVIDA,http://purl.obolibrary.org/obo/ONTOAVIDA_
ADO,http://purl.obolibrary.org/obo/ADO_
ADO,http://purl.obolibrary.org/obo/ADO_
OGI,http://purl.obolibrary.org/obo/OGI_
OGI,http://purl.obolibrary.org/obo/OGI_
OMO,http://purl.obolibrary.org/obo/OMO_
OMO,http://purl.obolibrary.org/obo/OMO_
OMIABIS,http://purl.obolibrary.org/obo/OMIABIS_
OMIABIS,http://purl.obolibrary.org/obo/OMIABIS_
OMP,http://purl.obolibrary.org/obo/OMP_
OMP,http://purl.obolibrary.org/obo/OMP_
PAO,http://purl.obolibrary.org/obo/PAO_
PAO,http://purl.obolibrary.org/obo/PAO_
OMRSE,http://purl.obolibrary.org/obo/OMRSE_
OMRSE,http://purl.obolibrary.org/obo/OMRSE_
PD_ST,http://purl.obolibrary.org/obo/PD_ST_
PD_ST,http://purl.obolibrary.org/obo/PD_ST_
ONE,http://purl.obolibrary.org/obo/ONE_
ONE,http://purl.obolibrary.org/obo/ONE_
RESID,http://purl.obolibrary.org/obo/RESID_
RESID,http://purl.obolibrary.org/obo/RESID_
OOSTT,http://purl.obolibrary.org/obo/OOSTT_
OOSTT,http://purl.obolibrary.org/obo/OOSTT_
AGRO,http://purl.obolibrary.org/obo/AGRO_
AGRO,http://purl.obolibrary.org/obo/AGRO_
SAO,http://purl.obolibrary.org/obo/SAO_
SAO,http://purl.obolibrary.org/obo/SAO_
OPL,http://purl.obolibrary.org/obo/OPL_
OPL,http://purl.obolibrary.org/obo/OPL_
AISM,http://purl.obolibrary.org/obo/AISM_
AISM,http://purl.obolibrary.org/obo/AISM_
SEP,http://purl.obolibrary.org/obo/SEP_
SEP,http://purl.obolibrary.org/obo/SEP_
OPMI,http://purl.obolibrary.org/obo/OPMI_
OPMI,http://purl.obolibrary.org/obo/OPMI_
AMPHX,http://purl.obolibrary.org/obo/AMPHX_
AMPHX,http://purl.obolibrary.org/obo/AMPHX_
SOPHARM,http://purl.obolibrary.org/obo/SOPHARM_
SOPHARM,http://purl.obolibrary.org/obo/SOPHARM_
ORNASEQ,http://purl.obolibrary.org/obo/ORNASEQ_
ORNASEQ,http://purl.obolibrary.org/obo/ORNASEQ_
APO,http://purl.obolibrary.org/obo/APO_
APO,http://purl.obolibrary.org/obo/APO_
PLO,http://purl.obolibrary.org/obo/PLO_
PLO,http://purl.obolibrary.org/obo/PLO_
PROPREO,http://purl.obolibrary.org/obo/PROPREO_
PROPREO,http://purl.obolibrary.org/obo/PROPREO_
ONTONEO,http://purl.obolibrary.org/obo/ONTONEO_
ONTONEO,http://purl.obolibrary.org/obo/ONTONEO_
PDRO,http://purl.obolibrary.org/obo/PDRO_
PDRO,http://purl.obolibrary.org/obo/PDRO_
BSPO,http://purl.obolibrary.org/obo/BSPO_
BSPO,http://purl.obolibrary.org/obo/BSPO_
BTO,http://purl.obolibrary.org/obo/BTO_
BTO,http://purl.obolibrary.org/obo/BTO_
TAHE,http://purl.obolibrary.org/obo/TAHE_
TAHE,http://purl.obolibrary.org/obo/TAHE_
OVAE,http://purl.obolibrary.org/obo/OVAE_
OVAE,http://purl.obolibrary.org/obo/OVAE_
APOLLO_SV,http://purl.obolibrary.org/obo/APOLLO_SV_
APOLLO_SV,http://purl.obolibrary.org/obo/APOLLO_SV_
TAHH,http://purl.obolibrary.org/obo/TAHH_
TAHH,http://purl.obolibrary.org/obo/TAHH_
PATO,http://purl.obolibrary.org/obo/PATO_
PATO,http://purl.obolibrary.org/obo/PATO_
ARO,http://purl.obolibrary.org/obo/ARO_
ARO,http://purl.obolibrary.org/obo/ARO_
TAO,http://purl.obolibrary.org/obo/TAO_
TAO,http://purl.obolibrary.org/obo/TAO_
PCL,http://purl.obolibrary.org/obo/PCL_
PCL,http://purl.obolibrary.org/obo/PCL_
BCO,http://purl.obolibrary.org/obo/BCO_
BCO,http://purl.obolibrary.org/obo/BCO_
VHOG,http://purl.obolibrary.org/obo/VHOG_
VHOG,http://purl.obolibrary.org/obo/VHOG_
PCO,http://purl.obolibrary.org/obo/PCO_
PCO,http://purl.obolibrary.org/obo/PCO_
BFO,http://purl.obolibrary.org/obo/BFO_
BFO,http://purl.obolibrary.org/obo/BFO_
PHIPO,http://purl.obolibrary.org/obo/PHIPO_
PHIPO,http://purl.obolibrary.org/obo/PHIPO_
CDAO,http://purl.obolibrary.org/obo/CDAO_
CDAO,http://purl.obolibrary.org/obo/CDAO_
PLANA,http://purl.obolibrary.org/obo/PLANA_
PLANA,http://purl.obolibrary.org/obo/PLANA_
CDNO,http://purl.obolibrary.org/obo/CDNO_
CDNO,http://purl.obolibrary.org/obo/CDNO_
PLANP,http://purl.obolibrary.org/obo/PLANP_
PLANP,http://purl.obolibrary.org/obo/PLANP_
CHEBI,http://purl.obolibrary.org/obo/CHEBI_
CHEBI,http://purl.obolibrary.org/obo/CHEBI_
PO,http://purl.obolibrary.org/obo/PO_
PO,http://purl.obolibrary.org/obo/PO_
CHEMINF,http://purl.obolibrary.org/obo/CHEMINF_
CHEMINF,http://purl.obolibrary.org/obo/CHEMINF_
PdumDv,http://purl.obolibrary.org/obo/PdumDv_
PdumDv,http://purl.obolibrary.org/obo/PdumDv_
PECO,http://purl.obolibrary.org/obo/PECO_
PECO,http://purl.obolibrary.org/obo/PECO_
CARO,http://purl.obolibrary.org/obo/CARO_
CARO,http://purl.obolibrary.org/obo/CARO_
CL,http://purl.obolibrary.org/obo/CL_
CL,http://purl.obolibrary.org/obo/CL_
PORO,http://purl.obolibrary.org/obo/PORO_
PORO,http://purl.obolibrary.org/obo/PORO_
CHIRO,http://purl.obolibrary.org/obo/CHIRO_
CHIRO,http://purl.obolibrary.org/obo/CHIRO_
PPO,http://purl.obolibrary.org/obo/PPO_
PPO,http://purl.obolibrary.org/obo/PPO_
CHMO,http://purl.obolibrary.org/obo/CHMO_
CHMO,http://purl.obolibrary.org/obo/CHMO_
PR,http://purl.obolibrary.org/obo/PR_
PR,http://purl.obolibrary.org/obo/PR_
CIDO,http://purl.obolibrary.org/obo/CIDO_
CIDO,http://purl.obolibrary.org/obo/CIDO_
PROCO,http://purl.obolibrary.org/obo/PROCO_
PROCO,http://purl.obolibrary.org/obo/PROCO_
CIO,http://purl.obolibrary.org/obo/CIO_
CIO,http://purl.obolibrary.org/obo/CIO_
RBO,http://purl.obolibrary.org/obo/RBO_
RBO,http://purl.obolibrary.org/obo/RBO_
CLYH,http://purl.obolibrary.org/obo/CLYH_
CLYH,http://purl.obolibrary.org/obo/CLYH_
RO,http://purl.obolibrary.org/obo/RO_
RO,http://purl.obolibrary.org/obo/RO_
CMO,http://purl.obolibrary.org/obo/CMO_
CMO,http://purl.obolibrary.org/obo/CMO_
RS,http://purl.obolibrary.org/obo/RS_
RS,http://purl.obolibrary.org/obo/RS_
COB,http://purl.obolibrary.org/obo/COB_
COB,http://purl.obolibrary.org/obo/COB_
RXNO,http://purl.obolibrary.org/obo/RXNO_
RXNO,http://purl.obolibrary.org/obo/RXNO_
COLAO,http://purl.obolibrary.org/obo/COLAO_
COLAO,http://purl.obolibrary.org/obo/COLAO_
